vin,timestamp,latitude,longitude,hour,day_of_week,dist_m,truck_type_code
TRUCK_012,1/1/2024 8:07,39.77641246,-104.9500307,8,0,0.003435163,2
TRUCK_012,1/1/2024 8:08,39.77891968,-104.9516513,8,0,0.002985377,2
TRUCK_012,1/1/2024 8:08,39.78001293,-104.9552301,8,0,0.003742057,2
TRUCK_012,1/1/2024 8:08,39.78144537,-104.9581523,8,0,0.00325446,2
TRUCK_012,1/1/2024 8:09,39.78376415,-104.9599976,8,0,0.002963431,2
TRUCK_012,1/1/2024 8:09,39.78482666,-104.9634774,8,0,0.003638389,2
TRUCK_012,1/1/2024 8:09,39.78816926,-104.9649871,8,0,0.00366769,2
TRUCK_012,1/1/2024 8:10,39.7904313,-104.968864,8,0,0.004488595,2
TRUCK_012,1/1/2024 8:15,39.8123965,-104.8779458,8,0,0.093533893,2
TRUCK_012,1/1/2024 8:15,39.8097004,-104.8779428,8,0,0.0026961,2
TRUCK_012,1/1/2024 8:16,39.80744739,-104.8761054,8,0,0.002907293,2
TRUCK_012,1/1/2024 8:16,39.80610569,-104.8794,8,0,0.003557333,2
TRUCK_012,1/1/2024 8:16,39.80518655,-104.8820397,8,0,0.002795175,2
TRUCK_012,1/1/2024 8:17,39.80384974,-104.8843786,8,0,0.002693981,2
TRUCK_012,1/1/2024 8:17,39.80092205,-104.8843977,8,0,0.00292775,2
TRUCK_012,1/1/2024 8:17,39.79799558,-104.8844885,8,0,0.002927879,2
TRUCK_012,1/1/2024 8:18,39.79534898,-104.8847168,8,0,0.002656428,2
TRUCK_012,1/1/2024 8:18,39.79459988,-104.8883859,8,0,0.003744714,2
TRUCK_012,1/1/2024 8:18,39.79206818,-104.8901784,8,0,0.003102064,2
TRUCK_012,1/1/2024 8:19,39.7918248,-104.893847,8,0,0.003676683,2
TRUCK_012,1/1/2024 8:19,39.79002523,-104.89617,8,0,0.00293851,2
TRUCK_012,1/1/2024 8:19,39.78710428,-104.8962578,8,0,0.002922263,2
TRUCK_012,1/1/2024 8:20,39.78563262,-104.8981519,8,0,0.002398612,2
TRUCK_012,1/1/2024 8:20,39.78414095,-104.900222,8,0,0.002551567,2
TRUCK_012,1/1/2024 8:20,39.7830693,-104.9021914,8,0,0.00224208,2
TRUCK_012,1/1/2024 8:21,39.78242434,-104.9058328,8,0,0.003698086,2
TRUCK_012,1/1/2024 8:21,39.78241114,-104.9096185,8,0,0.003785724,2
TRUCK_012,1/1/2024 8:21,39.78382585,-104.9128398,8,0,0.003518202,2
TRUCK_012,1/1/2024 8:22,39.78380713,-104.9166344,8,0,0.003794714,2
TRUCK_012,1/1/2024 8:22,39.78377647,-104.9204288,8,0,0.00379449,2
TRUCK_012,1/1/2024 8:22,39.7837879,-104.9242233,8,0,0.003794537,2
TRUCK_012,1/1/2024 8:23,39.78369676,-104.928013,8,0,0.003790749,2
TRUCK_012,1/1/2024 8:23,39.78341528,-104.9317896,8,0,0.003787064,2
TRUCK_012,1/1/2024 8:23,39.78341144,-104.9355843,8,0,0.003794725,2
TRUCK_012,1/1/2024 8:23,39.7834076,-104.939379,8,0,0.003794725,2
TRUCK_012,1/1/2024 8:24,39.78377861,-104.9427156,8,0,0.003357144,2
TRUCK_012,1/1/2024 8:24,39.78654385,-104.9429132,8,0,0.002772297,2
TRUCK_012,1/1/2024 8:24,39.78814825,-104.9437355,8,0,0.001802845,2
TRUCK_012,1/1/2024 8:25,39.79060339,-104.9416681,8,0,0.003209684,2
TRUCK_012,1/1/2024 8:25,39.79252159,-104.9428712,8,0,0.002264298,2
TRUCK_012,1/1/2024 8:25,39.7945797,-104.9440105,8,0,0.002352403,2
TRUCK_012,1/1/2024 8:31,39.7003555,-105.0324364,8,0,0.129218186,2
TRUCK_012,1/1/2024 8:31,39.70349538,-105.0324343,8,0,0.003139885,2
TRUCK_012,1/1/2024 8:31,39.70663534,-105.0324454,8,0,0.00313997,2
TRUCK_012,1/1/2024 8:32,39.70977583,-105.032468,8,0,0.003140577,2
TRUCK_012,1/1/2024 8:32,39.7112111,-105.0326313,8,0,0.00144453,2
TRUCK_012,1/1/2024 8:32,39.74926333,-104.9961531,8,0,0.052712753,2
TRUCK_012,1/1/2024 8:33,39.71746457,-105.0324757,8,0,0.048275197,2
TRUCK_012,1/1/2024 8:33,39.72060512,-105.0324787,8,0,0.003140543,2
TRUCK_012,1/1/2024 8:33,39.72374565,-105.0324879,8,0,0.003140548,2
TRUCK_012,1/1/2024 8:34,39.72609289,-105.0314929,8,0,0.002549402,2
TRUCK_012,1/1/2024 8:34,39.72753836,-105.0280737,8,0,0.003712186,2
TRUCK_012,1/1/2024 8:34,39.7293238,-105.0250271,8,0,0.003531239,2
TRUCK_012,1/1/2024 8:35,39.73119201,-105.0233609,8,0,0.002503244,2
TRUCK_012,1/1/2024 8:35,39.73308581,-105.0217563,8,0,0.002482178,2
TRUCK_012,1/1/2024 8:35,39.73471636,-105.0194877,8,0,0.00279383,2
TRUCK_012,1/1/2024 8:36,39.73668636,-105.017697,8,0,0.002662245,2
TRUCK_012,1/1/2024 8:36,39.73691395,-105.0136553,8,0,0.004048133,2
TRUCK_012,1/1/2024 8:36,39.73690599,-105.0095875,8,0,0.004067768,2
TRUCK_012,1/1/2024 8:37,39.73688942,-105.0055214,8,0,0.004066133,2
TRUCK_012,1/1/2024 8:37,39.73980058,-105.0051826,8,0,0.002930803,2
TRUCK_012,1/1/2024 8:37,39.74002023,-105.0012272,8,0,0.0039615,2
TRUCK_012,1/1/2024 8:38,39.74001376,-104.9971593,8,0,0.004067949,2
TRUCK_012,1/1/2024 8:38,39.74206466,-104.9945059,8,0,0.003353583,2
TRUCK_012,1/1/2024 8:38,39.74427722,-104.9916189,8,0,0.003637326,2
TRUCK_012,1/1/2024 8:39,39.74649344,-104.9887376,8,0,0.003635088,2
TRUCK_012,1/1/2024 8:39,39.74753615,-104.9851596,8,0,0.003726799,2
TRUCK_012,1/1/2024 8:39,39.7475247,-104.9810913,8,0,0.004068333,2
TRUCK_012,1/1/2024 8:45,39.7938832,-104.9563201,8,0,0.05256161,2
TRUCK_012,1/1/2024 8:45,39.78895211,-104.9627062,8,0,0.008068323,2
TRUCK_012,1/1/2024 8:45,39.78286009,-104.9667209,8,0,0.007295916,2
TRUCK_012,1/1/2024 8:55,39.77995129,-104.9729606,8,0,0.006884417,2
TRUCK_012,1/1/2024 8:55,39.78001547,-104.9819939,8,0,0.009033539,2
TRUCK_012,1/1/2024 8:55,39.78115953,-104.9908587,8,0,0.008938338,2
TRUCK_012,1/1/2024 8:56,39.78292785,-104.9995945,8,0,0.008912938,2
TRUCK_012,1/1/2024 8:56,39.782735,-105.0066272,8,0,0.007035374,2
TRUCK_012,1/1/2024 8:56,39.7826473,-105.0069915,8,0,0.000374688,2
TRUCK_013,1/1/2024 8:00,39.7147978,-104.9899857,8,0,0,2
TRUCK_013,1/1/2024 8:00,39.71646698,-104.989966,8,0,0.001669296,2
TRUCK_013,1/1/2024 8:00,39.71746452,-104.9908403,8,0,0.001326492,2
TRUCK_013,1/1/2024 8:01,39.7191337,-104.9908368,8,0,0.001669185,2
TRUCK_013,1/1/2024 8:01,39.72080291,-104.9908466,8,0,0.001669234,2
TRUCK_013,1/1/2024 8:01,39.72247212,-104.9908352,8,0,0.001669258,2
TRUCK_013,1/1/2024 8:02,39.72414126,-104.9908593,8,0,0.001669314,2
TRUCK_013,1/1/2024 8:02,39.72573972,-104.9904301,8,0,0.001655052,2
TRUCK_013,1/1/2024 8:02,39.72739442,-104.9901453,8,0,0.001679035,2
TRUCK_013,1/1/2024 8:03,39.72882009,-104.9896767,8,0,0.001500711,2
TRUCK_013,1/1/2024 8:03,39.73022623,-104.9908351,8,0,0.001821862,2
TRUCK_013,1/1/2024 8:03,39.73167496,-104.9919091,8,0,0.00180337,2
TRUCK_013,1/1/2024 8:04,39.73312631,-104.992977,8,0,0.001801939,2
TRUCK_013,1/1/2024 8:04,39.73457644,-104.9940475,8,0,0.001802439,2
TRUCK_013,1/1/2024 8:13,39.7360264,-104.9951187,8,0,0.001802715,2
TRUCK_013,1/1/2024 8:14,39.73747856,-104.9961849,8,0,0.001801555,2
TRUCK_013,1/1/2024 8:14,39.738934,-104.9972436,8,0,0.001799753,2
TRUCK_013,1/1/2024 8:14,39.74040244,-104.9982686,8,0,0.001790774,2
TRUCK_013,1/1/2024 8:15,39.74193543,-104.9991242,8,0,0.001755605,2
TRUCK_013,1/1/2024 8:15,39.74352233,-104.9997718,8,0,0.001713953,2
TRUCK_013,1/1/2024 8:15,39.7449659,-104.9993998,8,0,0.001490721,2
TRUCK_013,1/1/2024 8:21,39.7935641,-105.0236482,8,0,0.054311785,2
TRUCK_013,1/1/2024 8:21,39.78960601,-105.0216461,8,0,0.004435649,2
TRUCK_013,1/1/2024 8:21,39.78447064,-105.0216434,8,0,0.005135371,2
TRUCK_013,1/1/2024 8:22,39.78365013,-105.0158447,8,0,0.0058565,2
TRUCK_013,1/1/2024 8:22,39.77851478,-105.0158601,8,0,0.00513537,2
TRUCK_013,1/1/2024 8:22,39.77337946,-105.0158812,8,0,0.005135362,2
TRUCK_013,1/1/2024 8:23,39.76824409,-105.0158699,8,0,0.005135385,2
TRUCK_013,1/1/2024 8:23,39.76310876,-105.0158574,8,0,0.00513535,2
TRUCK_013,1/1/2024 8:23,39.75797338,-105.0158393,8,0,0.005135404,2
TRUCK_013,1/1/2024 8:24,39.75475928,-105.0118169,8,0,0.005148802,2
TRUCK_013,1/1/2024 8:24,39.75157233,-105.0066498,8,0,0.006070916,2
TRUCK_013,1/1/2024 8:24,39.74752779,-105.0025665,8,0,0.005747292,2
TRUCK_013,1/1/2024 8:25,39.74285231,-105.0002355,8,0,0.005224354,2
TRUCK_013,1/1/2024 8:25,39.73820639,-104.9974557,8,0,0.00541403,2
TRUCK_013,1/1/2024 8:25,39.73373802,-104.9941774,8,0,0.00554195,2
TRUCK_013,1/1/2024 8:26,39.7292811,-104.9908737,8,0,0.005547849,2
TRUCK_013,1/1/2024 8:26,39.72550908,-104.9863894,8,0,0.005859789,2
TRUCK_013,1/1/2024 8:26,39.72196543,-104.9815897,8,0,0.005966149,2
TRUCK_013,1/1/2024 8:27,39.6697981,-105.0249174,8,0,0.06781387,2
TRUCK_013,1/1/2024 8:27,39.71262276,-104.9792484,8,0,0.062606759,2
TRUCK_013,1/1/2024 8:27,39.7074874,-104.9792493,8,0,0.005135361,2
TRUCK_013,1/1/2024 8:33,39.7955954,-104.9722298,8,0,0.088387177,2
TRUCK_013,1/1/2024 8:33,39.79488471,-104.9687635,8,0,0.003538411,2
TRUCK_013,1/1/2024 8:33,39.79151526,-104.9688241,8,0,0.003369999,2
TRUCK_013,1/1/2024 8:34,39.78905266,-104.9665011,8,0,0.003385372,2
TRUCK_013,1/1/2024 8:34,39.78664915,-104.9637943,8,0,0.003619949,2
TRUCK_013,1/1/2024 8:34,39.78375928,-104.9648631,8,0,0.003081198,2
TRUCK_013,1/1/2024 8:35,39.78181167,-104.9667601,8,0,0.002718796,2
TRUCK_013,1/1/2024 8:35,39.77866652,-104.9680677,8,0,0.003406149,2
TRUCK_013,1/1/2024 8:35,39.77628279,-104.9711548,8,0,0.003900283,2
TRUCK_013,1/1/2024 8:36,39.77389883,-104.9742416,8,0,0.003900167,2
TRUCK_013,1/1/2024 8:36,39.77151541,-104.9773289,8,0,0.003900299,2
TRUCK_013,1/1/2024 8:36,39.76914656,-104.9804347,8,0,0.003906109,2
TRUCK_013,1/1/2024 8:37,39.76677257,-104.9835339,8,0,0.003903935,2
TRUCK_013,1/1/2024 8:37,39.76437869,-104.9866072,8,0,0.00389561,2
TRUCK_013,1/1/2024 8:37,39.761359,-104.9877067,8,0,0.003213637,2
TRUCK_013,1/1/2024 8:38,39.75842205,-104.9889898,8,0,0.003204977,2
TRUCK_013,1/1/2024 8:38,39.75603783,-104.9920754,8,0,0.003899432,2
TRUCK_013,1/1/2024 8:38,39.7536498,-104.995156,8,0,0.003897766,2
TRUCK_013,1/1/2024 8:39,39.75126383,-104.9982391,8,0,0.003898541,2
TRUCK_013,1/1/2024 8:39,39.74887457,-105.0013179,8,0,0.003897079,2
TRUCK_013,1/1/2024 8:39,39.74765567,-105.0053388,8,0,0.004201607,2
TRUCK_013,1/1/2024 8:40,39.74569388,-105.0088702,8,0,0.004039727,2
TRUCK_013,1/1/2024 8:40,39.74348075,-105.0121597,8,0,0.003964705,2
TRUCK_013,1/1/2024 8:40,39.74047061,-105.013922,8,0,0.0034881,2
TRUCK_013,1/1/2024 8:41,39.73718561,-105.0142776,8,0,0.003304175,2
TRUCK_013,1/1/2024 8:41,39.73389834,-105.0152347,8,0,0.003423777,2
TRUCK_013,1/1/2024 8:41,39.73066764,-105.0161499,8,0,0.003357838,2
TRUCK_013,1/1/2024 8:41,39.72932828,-105.0188262,8,0,0.002992707,2
TRUCK_013,1/1/2024 8:42,39.72931619,-105.0231906,8,0,0.004364391,2
TRUCK_013,1/1/2024 8:42,39.72749309,-105.025184,8,0,0.002701417,2
TRUCK_013,1/1/2024 8:42,39.72412342,-105.0252122,8,0,0.003369788,2
TRUCK_013,1/1/2024 8:43,39.72134863,-105.0260165,8,0,0.002889017,2
TRUCK_013,1/1/2024 8:43,39.71918234,-105.0275792,8,0,0.002671114,2
TRUCK_013,1/1/2024 8:43,39.71581241,-105.0275758,8,0,0.003369936,2
TRUCK_013,1/1/2024 8:44,39.7133877,-105.0287918,8,0,0.002712517,2
TRUCK_013,1/1/2024 8:49,39.7918439,-105.025137,8,0,0.078541281,2
TRUCK_013,1/1/2024 8:49,39.79148223,-105.0239575,8,0,0.001233683,2
TRUCK_013,1/1/2024 8:50,39.79020898,-105.0239647,8,0,0.001273262,2
TRUCK_013,1/1/2024 8:50,39.78893571,-105.0239656,8,0,0.001273277,2
TRUCK_013,1/1/2024 8:50,39.78766243,-105.0239665,8,0,0.001273277,2
TRUCK_013,1/1/2024 8:51,39.83061346,-104.9789229,8,0,0.062239192,2
TRUCK_013,1/1/2024 8:51,39.7856207,-105.0246254,8,0,0.064133197,2
TRUCK_013,1/1/2024 8:51,39.78479107,-105.0252056,8,0,0.001012359,2
TRUCK_013,1/1/2024 8:52,39.784393,-105.0266295,8,0,0.001478516,2
TRUCK_013,1/1/2024 8:52,39.78410914,-105.0282383,8,0,0.001633672,2
TRUCK_013,1/1/2024 8:52,39.78384766,-105.0298534,8,0,0.001636087,2
TRUCK_013,1/1/2024 8:53,39.78370687,-105.0314852,8,0,0.001637842,2
TRUCK_013,1/1/2024 8:53,39.78371282,-105.0331355,8,0,0.001650334,2
TRUCK_013,1/1/2024 8:53,39.78360294,-105.034588,8,0,0.001456687,2
TRUCK_013,1/1/2024 8:54,39.78232967,-105.0345959,8,0,0.001273288,2
TRUCK_013,1/1/2024 8:54,39.78211227,-105.0359738,8,0,0.001394925,2
TRUCK_013,1/1/2024 8:54,39.78210482,-105.037624,8,0,0.001650292,2
TRUCK_013,1/1/2024 8:55,39.78209741,-105.0392743,8,0,0.001650292,2
TRUCK_013,1/1/2024 8:55,39.78209,-105.0409246,8,0,0.001650292,2
TRUCK_013,1/1/2024 8:55,39.78208255,-105.0425749,8,0,0.001650292,2
TRUCK_013,1/1/2024 8:56,39.78187203,-105.0439611,8,0,0.001402123,2
TRUCK_013,1/1/2024 8:56,39.78059876,-105.0439655,8,0,0.001273282,2
TRUCK_013,1/1/2024 8:56,39.7802231,-105.0451242,8,0,0.001218084,2
TRUCK_014,1/1/2024 8:00,39.7400229,-104.97993,8,0,0,1
TRUCK_014,1/1/2024 8:00,39.74195675,-104.9799066,8,0,0.001933987,1
TRUCK_014,1/1/2024 8:00,39.74389068,-104.9799001,8,0,0.001933942,1
TRUCK_014,1/1/2024 8:01,39.74582461,-104.9798937,8,0,0.00193394,1
TRUCK_014,1/1/2024 8:01,39.74751803,-104.9795727,8,0,0.001723566,1
TRUCK_014,1/1/2024 8:01,39.74841407,-104.9781552,8,0,0.001676996,1
TRUCK_014,1/1/2024 8:02,39.75034799,-104.9781465,8,0,0.001933939,1
TRUCK_014,1/1/2024 8:02,39.75228193,-104.9781444,8,0,0.001933936,1
TRUCK_014,1/1/2024 8:02,39.75421454,-104.9782082,8,0,0.001933665,1
TRUCK_014,1/1/2024 8:03,39.75571556,-104.9768825,8,0,0.002002586,1
TRUCK_014,1/1/2024 8:03,39.75708608,-104.9751147,8,0,0.002236863,1
TRUCK_014,1/1/2024 8:03,39.75838388,-104.9733536,8,0,0.00218762,1
TRUCK_014,1/1/2024 8:04,39.76031781,-104.9733512,8,0,0.001933934,1
TRUCK_014,1/1/2024 8:04,39.76225174,-104.9733541,8,0,0.001933933,1
TRUCK_014,1/1/2024 8:04,39.76418565,-104.9733516,8,0,0.001933909,1
TRUCK_014,1/1/2024 8:05,39.76611958,-104.9733507,8,0,0.001933927,1
TRUCK_014,1/1/2024 8:05,39.76805351,-104.973353,8,0,0.001933931,1
TRUCK_014,1/1/2024 8:05,39.76974981,-104.9726159,8,0,0.001849544,1
TRUCK_014,1/1/2024 8:06,39.77112122,-104.9708489,8,0,0.002236747,1
TRUCK_014,1/1/2024 8:14,39.77246524,-104.9690484,8,0,0.002246821,1
TRUCK_014,1/1/2024 8:14,39.77289123,-104.9667623,8,0,0.002325447,1
TRUCK_014,1/1/2024 8:15,39.77287637,-104.9642561,8,0,0.002506181,1
TRUCK_014,1/1/2024 8:15,39.7728269,-104.9617509,8,0,0.002505687,1
TRUCK_014,1/1/2024 8:15,39.77285833,-104.9593144,8,0,0.002436768,1
TRUCK_014,1/1/2024 8:16,39.77460903,-104.9584086,8,0,0.001971113,1
TRUCK_014,1/1/2024 8:16,39.77653915,-104.9582555,8,0,0.001936185,1
TRUCK_014,1/1/2024 8:16,39.77847306,-104.958247,8,0,0.001933933,1
TRUCK_014,1/1/2024 8:17,39.78040512,-104.9581878,8,0,0.001932957,1
TRUCK_014,1/1/2024 8:17,39.78196018,-104.9586433,8,0,0.001620407,1
TRUCK_014,1/1/2024 8:17,39.78339916,-104.9592697,8,0,0.001569383,1
TRUCK_014,1/1/2024 8:18,39.78533305,-104.9592584,8,0,0.001933926,1
TRUCK_014,1/1/2024 8:18,39.78726698,-104.9592572,8,0,0.001933924,1
TRUCK_014,1/1/2024 8:18,39.7892009,-104.9592561,8,0,0.001933924,1
TRUCK_014,1/1/2024 8:24,39.7400229,-104.97993,8,0,0.053346845,1
TRUCK_014,1/1/2024 8:24,39.74240304,-104.9799055,8,0,0.002380265,1
TRUCK_014,1/1/2024 8:24,39.74478326,-104.9798954,8,0,0.002380239,1
TRUCK_014,1/1/2024 8:25,39.74716347,-104.9798853,8,0,0.002380232,1
TRUCK_014,1/1/2024 8:25,39.74826531,-104.9781563,8,0,0.002050292,1
TRUCK_014,1/1/2024 8:25,39.75064552,-104.9781461,8,0,0.002380232,1
TRUCK_014,1/1/2024 8:26,39.75302575,-104.9781435,8,0,0.002380229,1
TRUCK_014,1/1/2024 8:26,39.75687524,-104.9753867,8,0,0.004734822,1
TRUCK_014,1/1/2024 8:26,39.75518846,-104.9775625,8,0,0.00275306,1
TRUCK_014,1/1/2024 8:26,39.75853265,-104.9733534,8,0,0.005375843,1
TRUCK_014,1/1/2024 8:26,39.76091287,-104.9733519,8,0,0.002380224,1
TRUCK_014,1/1/2024 8:27,39.76329308,-104.9733527,8,0,0.002380206,1
TRUCK_014,1/1/2024 8:27,39.76567329,-104.9733501,8,0,0.002380214,1
TRUCK_014,1/1/2024 8:27,39.76805351,-104.973353,8,0,0.002380223,1
TRUCK_014,1/1/2024 8:28,39.77006437,-104.9722056,8,0,0.002315185,1
TRUCK_014,1/1/2024 8:28,39.77175629,-104.9700361,8,0,0.002751266,1
TRUCK_014,1/1/2024 8:28,39.77289981,-104.9675333,8,0,0.002751601,1
TRUCK_014,1/1/2024 8:29,39.77287705,-104.9644489,8,0,0.003084505,1
TRUCK_014,1/1/2024 8:29,39.77281684,-104.9613656,8,0,0.003083926,1
TRUCK_014,1/1/2024 8:29,39.77349608,-104.9588183,8,0,0.002636297,1
TRUCK_014,1/1/2024 8:30,39.77579665,-104.958309,8,0,0.002356271,1
TRUCK_014,1/1/2024 8:30,39.77817554,-104.9582477,8,0,0.002379676,1
TRUCK_014,1/1/2024 8:30,39.78055317,-104.958169,8,0,0.002378934,1
TRUCK_014,1/1/2024 8:31,39.78206046,-104.9592862,8,0,0.001876179,1
TRUCK_014,1/1/2024 8:31,39.78444049,-104.9592651,8,0,0.002380123,1
TRUCK_014,1/1/2024 8:31,39.78682069,-104.9592575,8,0,0.00238021,1
TRUCK_014,1/1/2024 8:32,39.7892009,-104.9592561,8,0,0.002380214,1
TRUCK_014,1/1/2024 8:37,39.7400229,-104.97993,8,0,0.053346845,1
TRUCK_014,1/1/2024 8:37,39.74190173,-104.9799067,8,0,0.001878975,1
TRUCK_014,1/1/2024 8:38,39.74378065,-104.9799007,8,0,0.001878926,1
TRUCK_014,1/1/2024 8:38,39.74565956,-104.9798939,8,0,0.001878926,1
TRUCK_014,1/1/2024 8:38,39.74751929,-104.9798578,8,0,0.00186008,1
TRUCK_014,1/1/2024 8:39,39.748139,-104.9781572,8,0,0.001809992,1
TRUCK_014,1/1/2024 8:39,39.7500179,-104.9781468,8,0,0.001878929,1
TRUCK_014,1/1/2024 8:39,39.75189682,-104.9781448,8,0,0.001878921,1
TRUCK_014,1/1/2024 8:40,39.75377503,-104.9781781,8,0,0.001878504,1
TRUCK_014,1/1/2024 8:40,39.75536469,-104.9773351,8,0,0.00179932,1
TRUCK_014,1/1/2024 8:40,39.75669622,-104.9756176,8,0,0.002173223,1
TRUCK_014,1/1/2024 8:41,39.75796187,-104.9738261,8,0,0.002193462,1
TRUCK_014,1/1/2024 8:41,39.75965763,-104.973352,8,0,0.001760799,1
TRUCK_014,1/1/2024 8:41,39.76153655,-104.9733529,8,0,0.001878916,1
TRUCK_014,1/1/2024 8:42,39.76341545,-104.973352,8,0,0.001878898,1
TRUCK_014,1/1/2024 8:42,39.76529435,-104.9733495,8,0,0.001878908,1
TRUCK_014,1/1/2024 8:49,39.76717327,-104.9733522,8,0,0.001878917,1
TRUCK_014,1/1/2024 8:50,39.76905218,-104.9733556,8,0,0.001878916,1
TRUCK_014,1/1/2024 8:50,39.77041664,-104.9717506,8,0,0.002106596,1
TRUCK_014,1/1/2024 8:50,39.77175349,-104.9700397,8,0,0.002171297,1
TRUCK_014,1/1/2024 8:51,39.77290709,-104.968188,8,0,0.002181585,1
TRUCK_014,1/1/2024 8:51,39.77288159,-104.9657533,8,0,0.002434842,1
TRUCK_014,1/1/2024 8:51,39.77286781,-104.9633185,8,0,0.002434824,1
TRUCK_014,1/1/2024 8:52,39.7728043,-104.960885,8,0,0.002434377,1
TRUCK_014,1/1/2024 8:52,39.77338441,-104.9589051,8,0,0.002063073,1
TRUCK_014,1/1/2024 8:52,39.77516641,-104.9583619,8,0,0.001862986,1
TRUCK_014,1/1/2024 8:53,39.77704268,-104.9582526,8,0,0.001879448,1
TRUCK_014,1/1/2024 8:53,39.77767473,-104.9566342,8,0,0.001737434,1
TRUCK_014,1/1/2024 8:53,39.77767284,-104.9541991,8,0,0.00243511,1
TRUCK_014,1/1/2024 8:54,39.77780351,-104.9519346,8,0,0.002268258,1
TRUCK_014,1/1/2024 8:54,39.77968241,-104.9519285,8,0,0.001878901,1
TRUCK_014,1/1/2024 8:54,39.7798382,-104.9497864,8,0,0.002147777,1
TRUCK_014,1/1/2024 9:00,39.7496302,-105.0003498,9,0,0.058899751,1
TRUCK_014,1/1/2024 9:00,39.75270093,-104.9946618,9,0,0.006463995,1
TRUCK_014,1/1/2024 9:00,39.75851622,-104.9874869,9,0,0.009235593,1
TRUCK_014,1/1/2024 9:01,39.765903,-104.9844914,9,0,0.007971049,1
TRUCK_014,1/1/2024 9:01,39.7716891,-104.9771044,9,0,0.009383312,1
TRUCK_014,1/1/2024 9:01,39.7774348,-104.9696632,9,0,0.009401308,1
TRUCK_014,1/1/2024 9:02,39.78003072,-104.9603035,9,0,0.009713041,1
TRUCK_014,1/1/2024 9:02,39.7798382,-104.9497864,9,0,0.010518846,1
TRUCK_015,1/1/2024 8:00,39.7496302,-105.0003498,8,0,0,0
TRUCK_015,1/1/2024 8:00,39.75087772,-105.0004698,8,0,0.001253277,0
TRUCK_015,1/1/2024 8:00,39.75213936,-104.9988487,8,0,0.002054132,0
TRUCK_015,1/1/2024 8:01,39.75339695,-104.9972224,8,0,0.00205584,0
TRUCK_015,1/1/2024 8:01,39.75338216,-104.9955944,8,0,0.001628096,0
TRUCK_015,1/1/2024 8:01,39.75323866,-104.9939632,8,0,0.001637513,0
TRUCK_015,1/1/2024 8:02,39.75449334,-104.992333,8,0,0.002057065,0
TRUCK_015,1/1/2024 8:02,39.75574976,-104.9907051,8,0,0.002056358,0
TRUCK_015,1/1/2024 8:02,39.7570105,-104.9890828,8,0,0.002054588,0
TRUCK_015,1/1/2024 8:03,39.75826582,-104.9874535,8,0,0.002056867,0
TRUCK_015,1/1/2024 8:03,39.76002869,-104.9876473,8,0,0.001773481,0
TRUCK_015,1/1/2024 8:03,39.76176814,-104.9871771,8,0,0.001801869,0
TRUCK_015,1/1/2024 8:04,39.76350759,-104.986707,8,0,0.001801869,0
TRUCK_015,1/1/2024 8:04,39.7650038,-104.9856521,8,0,0.001830695,0
TRUCK_015,1/1/2024 8:04,39.76626252,-104.9840269,8,0,0.002055607,0
TRUCK_015,1/1/2024 8:05,39.76752091,-104.9824013,8,0,0.002055769,0
TRUCK_015,1/1/2024 8:05,39.76878806,-104.9807873,8,0,0.002051981,0
TRUCK_015,1/1/2024 8:05,39.77007362,-104.9791978,8,0,0.002044314,0
TRUCK_015,1/1/2024 8:06,39.77132964,-104.977569,8,0,0.002056821,0
TRUCK_015,1/1/2024 8:06,39.77258775,-104.9759429,8,0,0.002055977,0
TRUCK_015,1/1/2024 8:06,39.7738433,-104.9743135,8,0,0.002057057,0
TRUCK_015,1/1/2024 8:06,39.77635734,-104.9710583,8,0,0.004112976,0
TRUCK_015,1/1/2024 8:07,39.77510032,-104.9726859,8,0,0.002056497,0
TRUCK_015,1/1/2024 8:07,39.77761422,-104.9694305,8,0,0.004113075,0
TRUCK_015,1/1/2024 8:07,39.77885777,-104.9677863,8,0,0.002061478,0
TRUCK_015,1/1/2024 8:07,39.77975903,-104.9658853,8,0,0.002103844,0
TRUCK_015,1/1/2024 8:08,39.7798709,-104.9635869,8,0,0.002301112,0
TRUCK_015,1/1/2024 8:08,39.77998278,-104.9612885,8,0,0.002301112,0
TRUCK_015,1/1/2024 8:08,39.78003288,-104.9589902,8,0,0.00229881,0
TRUCK_015,1/1/2024 8:09,39.78000891,-104.9566876,8,0,0.002302722,0
TRUCK_015,1/1/2024 8:09,39.77995146,-104.9543888,8,0,0.002299572,0
TRUCK_015,1/1/2024 8:09,39.77990931,-104.9520872,8,0,0.002301942,0
TRUCK_015,1/1/2024 8:10,39.7798382,-104.9497864,8,0,0.002301936,0
TRUCK_015,1/1/2024 8:15,39.7496302,-105.0003498,8,0,0.058899751,0
TRUCK_015,1/1/2024 8:15,39.75174099,-104.9993607,8,0,0.002331048,0
TRUCK_015,1/1/2024 8:16,39.75385995,-104.9966228,8,0,0.003462085,0
TRUCK_015,1/1/2024 8:16,39.70342483,-105.0329655,8,0,0.062165023,0
TRUCK_015,1/1/2024 8:16,39.75541776,-104.9911318,8,0,0.066733219,0
TRUCK_015,1/1/2024 8:17,39.75753959,-104.9883975,8,0,0.003460995,0
TRUCK_015,1/1/2024 8:17,39.76021179,-104.9875978,8,0,0.002789297,0
TRUCK_015,1/1/2024 8:17,39.76314139,-104.9868059,8,0,0.003034727,0
